"id","PKT_COUNT","PKT_BYTE","FLOW_COUNT","ICMP_COUNT","ICMP_BYTE","ICMP_TYPE","UDP_COUNT","UDP_BYTE","TCP_COUNT","TCP_BYTE","TCP_SYN","HTTP_COUNT","HTTP_GET"
18,1.0051718021513802,1.1185212485383325,0.057749,0.710466,0.710466,0.802369,0.28953399999999996,0.28953399999999996,0.0,0.0,0.0,0.0,0.0,0
19,1.2360677707086023,0.8134783291266507,0.049532,0.808293,0.808293,0.858685,0.19170699999999996,0.19170699999999996,0.0,0.0,0.0,0.0,0.0,0
20,0.9910614929617723,1.0275435357313396,0.059336,0.796803,0.796803,0.898687,0.20319699999999996,0.20319699999999996,0.0,0.0,0.0,0.0,0.0,0
21,1.0865135845385323,0.8616430006127057,0.057352,0.608547,0.608547,0.769862,0.39145300000000005,0.39145300000000005,0.0,0.0,0.0,0.0,0.0,0
22,1.188303996820785,0.928538377676671,0.067294,0.846388,0.846388,0.757892,0.15361199999999997,0.15361199999999997,0.0,0.0,0.0,0.0,0.0,0
23,1.2033197803968918,0.7332038766498924,0.026048,0.747062,0.747062,0.694168,0.252938,0.252938,0.0,0.0,0.0,0.0,0.0,0
24,0.9559743604849394,0.8509397402824713,0.032803,0.838315,0.838315,0.67592,0.16168499999999997,0.16168499999999997,0.0,0.0,0.0,0.0,0.0,0
25,1.1673271735335602,1.0088128301534294,0.033029,0.629046,0.629046,0.801551,0.370954,0.370954,0.0,0.0,0.0,0.0,0.0,0
26,0.8753116838876616,1.0195160904836638,0.058786,0.631668,0.631668,0.69851,0.368332,0.368332,0.0,0.0,0.0,0.0,0.0,0
27,1.1803810959389194,0.6903908353289546,0.020439,0.692983,0.692983,0.834368,0.307017,0.307017,0.0,0.0,0.0,0.0,0.0,0
28,1.105981283848259,0.8081266989615336,0.025292,0.811113,0.811113,0.64566,0.18888700000000003,0.18888700000000003,0.0,0.0,0.0,0.0,0.0,0
29,1.1569896742876975,0.9231867475115537,0.078193,0.824594,0.824594,0.811989,0.17540599999999995,0.17540599999999995,0.0,0.0,0.0,0.0,0.0,0
30,1.1422757155070902,0.6984182805766305,0.057487,0.722111,0.722111,0.709725,0.27788900000000005,0.27788900000000005,0.0,0.0,0.0,0.0,0.0,0
31,0.904815057647751,1.094438912795305,0.045321,0.804965,0.804965,0.769579,0.19503499999999996,0.19503499999999996,0.0,0.0,0.0,0.0,0.0,0
32,1.2312385739806082,0.9740272340801673,0.042542,0.765489,0.765489,0.794943,0.23451100000000002,0.23451100000000002,0.0,0.0,0.0,0.0,0.0,0
33,1.023658570875733,1.0543016865569257,0.069903,0.626558,0.626558,0.782578,0.37344200000000005,0.37344200000000005,0.0,0.0,0.0,0.0,0.0,0
34,1.1667235239425608,1.0088128301534294,0.034792,0.86053,0.86053,0.888498,0.13946999999999998,0.13946999999999998,0.0,0.0,0.0,0.0,0.0,0
35,1.1531414081450773,0.6020889376045205,0.025852,0.635489,0.635489,0.726936,0.36451100000000003,0.36451100000000003,0.0,0.0,0.0,0.0,0.0,0
36,1.111036849172878,1.1185212485383325,0.074967,0.877574,0.877574,0.76113,0.12242600000000003,0.12242600000000003,0.0,0.0,0.0,0.0,0.0,0
37,1.1671008049369354,0.8562913704475885,0.032956,0.694204,0.694204,0.814167,0.30579599999999996,0.30579599999999996,0.0,0.0,0.0,0.0,0.0,0
38,1.2340304533389799,0.9820546793278432,0.048755,0.846216,0.846216,0.616756,0.15378400000000003,0.15378400000000003,0.0,0.0,0.0,0.0,0.0,0
39,0.8671624144091714,1.094438912795305,0.04611,0.685948,0.685948,0.820452,0.314052,0.314052,0.0,0.0,0.0,0.0,0.0,0
40,1.1359373948015978,0.8375606648696782,0.079012,0.690846,0.690846,0.840094,0.30915400000000004,0.30915400000000004,0.0,0.0,0.0,0.0,0.0,0
41,1.0077373129131273,1.011488645235988,0.039293,0.632509,0.632509,0.709499,0.367491,0.367491,0.0,0.0,0.0,0.0,0.0,0
42,0.9188499106384842,1.038246796061574,0.03273,0.812816,0.812816,0.889654,0.18718400000000002,0.18718400000000002,0.0,0.0,0.0,0.0,0.0,0
43,0.903230477471378,0.7947476235487404,0.0279,0.853225,0.853225,0.885008,0.146775,0.146775,0.0,0.0,0.0,0.0,0.0,0
44,0.9903069309730231,1.0757082072173947,0.079162,0.774955,0.774955,0.700991,0.22504500000000005,0.22504500000000005,0.0,0.0,0.0,0.0,0.0,0
45,0.94307135047733,0.8000992537138577,0.071449,0.6322,0.6322,0.652883,0.3678,0.3678,0.0,0.0,0.0,0.0,0.0,0
46,0.9836667854720311,1.0195160904836638,0.072965,0.688689,0.688689,0.882275,0.311311,0.311311,0.0,0.0,0.0,0.0,0.0,0
47,0.866709677215922,0.8991044117685263,0.046479,0.690766,0.690766,0.867508,0.309234,0.309234,0.0,0.0,0.0,0.0,0.0,0
48,0.987137770620277,0.9579723435848158,0.035024,0.677216,0.677216,0.668829,0.32278399999999996,0.32278399999999996,0.0,0.0,0.0,0.0,0.0,0
49,0.9317529206460936,1.2496361875837043,0.040105,0.800812,0.800812,0.74788,0.19918800000000003,0.19918800000000003,0.0,0.0,0.0,0.0,0.0,0
50,0.8710861367506667,0.7599620274754785,0.07672,0.838911,0.838911,0.770894,0.16108900000000004,0.16108900000000004,0.0,0.0,0.0,0.0,0.0,0
51,0.9714428812542959,1.1399277691988012,0.022822,0.66184,0.66184,0.812672,0.33816,0.33816,0.0,0.0,0.0,0.0,0.0,0
52,0.886630113718898,0.6449019789254583,0.03346,0.607016,0.607016,0.62313,0.392984,0.392984,0.0,0.0,0.0,0.0,0.0,0
53,1.0847026357655345,1.2068231462627665,0.024107,0.794865,0.794865,0.666227,0.20513499999999996,0.20513499999999996,0.0,0.0,0.0,0.0,0.0,0
54,1.1530659519462023,0.6850392051638374,0.042647,0.71864,0.71864,0.608835,0.28136000000000005,0.28136000000000005,0.0,0.0,0.0,0.0,0.0,0
55,1.2179582829786242,0.8616430006127057,0.079518,0.820097,0.820097,0.669474,0.17990300000000004,0.17990300000000004,0.0,0.0,0.0,0.0,0.0,0
56,1.107565864024632,1.0435984262266913,0.04544,0.891265,0.891265,0.697192,0.10873500000000003,0.10873500000000003,0.0,0.0,0.0,0.0,0.0,0
57,1.193133193548779,0.9098076720987607,0.07809,0.745179,0.745179,0.798009,0.25482099999999996,0.25482099999999996,0.0,0.0,0.0,0.0,0.0,0
58,1.2366714202996016,1.0676807619697188,0.056822,0.859962,0.859962,0.700818,0.140038,0.140038,0.0,0.0,0.0,0.0,0.0,0
59,0.9876659640124014,0.7572862123929199,0.033979,0.710215,0.710215,0.637048,0.28978499999999996,0.28978499999999996,0.0,0.0,0.0,0.0,0.0,0
60,0.9428449818807053,0.8776978911080574,0.020294,0.804762,0.804762,0.648815,0.19523800000000002,0.19523800000000002,0.0,0.0,0.0,0.0,0.0,0
61,1.0267522750296043,0.9044560419336435,0.033557,0.777788,0.777788,0.626295,0.22221199999999997,0.22221199999999997,0.0,0.0,0.0,0.0,0.0,0
62,1.0509737148684501,0.9178351173464365,0.048232,0.662571,0.662571,0.734261,0.337429,0.337429,0.0,0.0,0.0,0.0,0.0,0
63,1.1185070128614938,1.0489500563918084,0.022652,0.796554,0.796554,0.680284,0.20344600000000002,0.20344600000000002,0.0,0.0,0.0,0.0,0.0,0
64,0.9443541058582035,0.8643188156952644,0.050006,0.610597,0.610597,0.673255,0.38940300000000005,0.38940300000000005,0.0,0.0,0.0,0.0,0.0,0
65,1.1126968855481258,1.0195160904836638,0.070857,0.808778,0.808778,0.765802,0.191222,0.191222,0.0,0.0,0.0,0.0,0.0,0
66,1.0687813778029287,1.126548693786008,0.068341,0.706564,0.706564,0.604091,0.29343600000000003,0.29343600000000003,0.0,0.0,0.0,0.0,0.0,0
67,1.2061871159541384,0.928538377676671,0.028376,0.880457,0.880457,0.655261,0.11954299999999995,0.11954299999999995,0.0,0.0,0.0,0.0,0.0,0
68,0.9706128630666718,1.0543016865569257,0.074685,0.725551,0.725551,0.620536,0.27444900000000005,0.27444900000000005,0.0,0.0,0.0,0.0,0.0,0
69,1.2229383921043682,0.9740272340801673,0.023169,0.887465,0.887465,0.695546,0.11253500000000005,0.11253500000000005,0.0,0.0,0.0,0.0,0.0,0
70,0.9402040149200834,0.928538377676671,0.02303,0.780393,0.780393,0.659106,0.219607,0.219607,0.0,0.0,0.0,0.0,0.0,0
71,0.9708392316632966,1.0783840222999532,0.030051,0.703628,0.703628,0.686205,0.29637199999999997,0.29637199999999997,0.0,0.0,0.0,0.0,0.0,0
72,1.060933933119938,1.230905482005794,0.056955,0.823886,0.823886,0.607333,0.176114,0.176114,0.0,0.0,0.0,0.0,0.0,0
73,0.9611808382073083,0.7492587671452441,0.071303,0.67543,0.67543,0.693927,0.32457,0.32457,0.0,0.0,0.0,0.0,0.0,0
74,1.136691956790347,0.9071318570162021,0.077781,0.788597,0.788597,0.614212,0.211403,0.211403,0.0,0.0,0.0,0.0,0.0,0
75,1.0016253608042596,1.0971147278778635,0.03149,0.778081,0.778081,0.625929,0.22191899999999998,0.22191899999999998,0.0,0.0,0.0,0.0,0.0,0
76,1.0441826569697084,1.230905482005794,0.027909,0.860922,0.860922,0.641028,0.13907800000000003,0.13907800000000003,0.0,0.0,0.0,0.0,0.0,0
77,0.8713879615461663,0.9713514189976088,0.022371,0.680421,0.680421,0.680506,0.31957899999999995,0.31957899999999995,0.0,0.0,0.0,0.0,0.0,0
78,1.0741387679230472,1.1854166256022975,0.070338,0.776693,0.776693,0.866932,0.22330700000000003,0.22330700000000003,0.0,0.0,0.0,0.0,0.0,0
79,1.0404853032248378,1.1907682557674149,0.034035,0.677221,0.677221,0.601189,0.32277900000000004,0.32277900000000004,0.0,0.0,0.0,0.0,0.0,0
80,1.1189597500547432,1.06500494688716,0.067949,0.789393,0.789393,0.640022,0.210607,0.210607,0.0,0.0,0.0,0.0,0.0,0
81,1.0032099409806325,0.9740272340801673,0.041807,0.868547,0.868547,0.790959,0.13145300000000004,0.13145300000000004,0.0,0.0,0.0,0.0,0.0,0
82,0.9852513656484042,0.7305280615673337,0.063932,0.842998,0.842998,0.851785,0.15700199999999997,0.15700199999999997,0.0,0.0,0.0,0.0,0.0,0
83,1.2201465127459965,1.2683668931616146,0.070354,0.605016,0.605016,0.603941,0.394984,0.394984,0.0,0.0,0.0,0.0,0.0,0
84,1.1988678646632722,0.8910769665208504,0.044357,0.89377,0.89377,0.839217,0.10623000000000005,0.10623000000000005,0.0,0.0,0.0,0.0,0.0,0
85,1.1453694196609616,0.6930666504115133,0.057217,0.704879,0.704879,0.641877,0.29512099999999997,0.29512099999999997,0.0,0.0,0.0,0.0,0.0,0
86,0.8723688921315401,0.8669946307778229,0.038437,0.888499,0.888499,0.751161,0.11150099999999996,0.11150099999999996,0.0,0.0,0.0,0.0,0.0,0
87,0.9662364035319272,0.8723462609429402,0.030407,0.715917,0.715917,0.643656,0.284083,0.284083,0.0,0.0,0.0,0.0,0.0,0
88,0.9483532843985737,0.7171489861545407,0.069275,0.600756,0.600756,0.845335,0.39924400000000004,0.39924400000000004,0.0,0.0,0.0,0.0,0.0,0
89,0.895760313782762,0.9258625625941124,0.061172,0.82867,0.82867,0.757134,0.17132999999999998,0.17132999999999998,0.0,0.0,0.0,0.0,0.0,0
90,0.9867604896259025,0.9526207134196985,0.033054,0.620406,0.620406,0.817063,0.379594,0.379594,0.0,0.0,0.0,0.0,0.0,0
91,0.902400459283754,0.9552965285022571,0.066002,0.873884,0.873884,0.784444,0.126116,0.126116,0.0,0.0,0.0,0.0,0.0,0
92,1.1084713384111309,1.073032392134836,0.027293,0.655078,0.655078,0.72036,0.34492199999999995,0.34492199999999995,0.0,0.0,0.0,0.0,0.0,0
93,1.133296427840976,0.9954337547406362,0.033001,0.775443,0.775443,0.703458,0.224557,0.224557,0.0,0.0,0.0,0.0,0.0,0
94,1.0591229843469403,0.7572862123929199,0.038759,0.868697,0.868697,0.635524,0.13130299999999995,0.13130299999999995,0.0,0.0,0.0,0.0,0.0,0
95,1.1805320083366693,0.8375606648696782,0.059413,0.695185,0.695185,0.613685,0.30481499999999995,0.30481499999999995,0.0,0.0,0.0,0.0,0.0,0
96,0.9196044726272332,0.976703049162726,0.04849,0.745564,0.745564,0.72031,0.254436,0.254436,0.0,0.0,0.0,0.0,0.0,0
97,1.1218270856119898,0.9686756039150501,0.057465,0.875095,0.875095,0.82882,0.12490500000000004,0.12490500000000004,0.0,0.0,0.0,0.0,0.0,0
98,1.2359168583108526,0.9445932681720226,0.041324,0.731018,0.731018,0.745139,0.26898200000000005,0.26898200000000005,0.0,0.0,0.0,0.0,0.0,0
99,1.2386332814703493,0.9713514189976088,0.055694,0.796361,0.796361,0.797368,0.20363900000000001,0.20363900000000001,0.0,0.0,0.0,0.0,0.0,0
100,1.0460690619415811,0.9954337547406362,0.040916,0.806973,0.806973,0.715569,0.19302699999999995,0.19302699999999995,0.0,0.0,0.0,0.0,0.0,0
101,1.2172037209898752,1.0355709809790155,0.034824,0.831784,0.831784,0.620494,0.16821600000000003,0.16821600000000003,0.0,0.0,0.0,0.0,0.0,0
102,0.9266973553214747,1.0837356524650703,0.046705,0.869502,0.869502,0.895673,0.130498,0.130498,0.0,0.0,0.0,0.0,0.0,0
103,1.1946423175262773,1.1613342898592702,0.044155,0.782991,0.782991,0.734705,0.217009,0.217009,0.0,0.0,0.0,0.0,0.0,0
104,0.9792148697384115,1.0489500563918084,0.050159,0.686504,0.686504,0.785538,0.313496,0.313496,0.0,0.0,0.0,0.0,0.0,0
105,1.0707432389736764,0.9740272340801673,0.046807,0.738444,0.738444,0.883912,0.261556,0.261556,0.0,0.0,0.0,0.0,0.0,0
106,0.8770471764617844,0.9499448983371399,0.02611,0.708084,0.708084,0.787142,0.29191599999999995,0.29191599999999995,0.0,0.0,0.0,0.0,0.0,0
107,1.1427284527003396,0.6181438280998721,0.073127,0.641137,0.641137,0.61656,0.35886300000000004,0.35886300000000004,0.0,0.0,0.0,0.0,0.0,0
108,0.8739534723079132,0.880373706190616,0.042629,0.720882,0.720882,0.78634,0.279118,0.279118,0.0,0.0,0.0,0.0,0.0,0
109,1.2079226085282613,0.8429122950347955,0.041099,0.652867,0.652867,0.899978,0.347133,0.347133,0.0,0.0,0.0,0.0,0.0,0
110,1.1469539998373346,1.1131696183732152,0.024872,0.666478,0.666478,0.645112,0.333522,0.333522,0.0,0.0,0.0,0.0,0.0,0
111,1.1147342029177485,0.7867201783010647,0.043507,0.851978,0.851978,0.892369,0.148022,0.148022,0.0,0.0,0.0,0.0,0.0,0
112,1.2260320962582394,0.9205109324289952,0.035989,0.801725,0.801725,0.889667,0.19827499999999998,0.19827499999999998,0.0,0.0,0.0,0.0,0.0,0
113,1.2378787194816,1.0837356524650703,0.022615,0.666887,0.666887,0.710358,0.333113,0.333113,0.0,0.0,0.0,0.0,0.0,0
114,0.98872235079665,1.0409226111441325,0.075029,0.842917,0.842917,0.7591,0.15708299999999997,0.15708299999999997,0.0,0.0,0.0,0.0,0.0,0
115,1.034448807314845,0.9071318570162021,0.052019,0.614009,0.614009,0.70556,0.385991,0.385991,0.0,0.0,0.0,0.0,0.0,0
116,1.1041703350752612,1.0007853849057535,0.038673,0.750519,0.750519,0.767176,0.24948099999999995,0.24948099999999995,0.0,0.0,0.0,0.0,0.0,0
117,1.13427735842635,0.9606481586673743,0.071178,0.828804,0.828804,0.832996,0.17119600000000001,0.17119600000000001,0.0,0.0,0.0,0.0,0.0,0
118,0.8861019203267736,0.8027750687964162,0.055864,0.691467,0.691467,0.882558,0.30853299999999995,0.30853299999999995,0.0,0.0,0.0,0.0,0.0,0
119,1.1430302774958394,0.9445932681720226,0.050298,0.801396,0.801396,0.829068,0.198604,0.198604,0.0,0.0,0.0,0.0,0.0,0
120,1.0421453396000857,1.0890872826301876,0.066999,0.843132,0.843132,0.897629,0.156868,0.156868,0.0,0.0,0.0,0.0,0.0,0
121,1.1633279949931898,1.0302193508138981,0.062176,0.86993,0.86993,0.814653,0.13007000000000002,0.13007000000000002,0.0,0.0,0.0,0.0,0.0,0
122,0.9268482677192246,0.990082124575519,0.038263,0.650832,0.650832,0.859233,0.34916800000000003,0.34916800000000003,0.0,0.0,0.0,0.0,0.0,0
123,1.0281859428082276,0.7519345822278026,0.062836,0.640785,0.640785,0.603613,0.35921499999999995,0.35921499999999995,0.0,0.0,0.0,0.0,0.0,0
124,0.9138698015127401,1.073032392134836,0.066569,0.776076,0.776076,0.790216,0.223924,0.223924,0.0,0.0,0.0,0.0,0.0,0
125,1.2341059095378548,0.9552965285022571,0.067605,0.701886,0.701886,0.703604,0.298114,0.298114,0.0,0.0,0.0,0.0,0.0,0
126,1.1263544575444844,0.9071318570162021,0.065264,0.651535,0.651535,0.670271,0.348465,0.348465,0.0,0.0,0.0,0.0,0.0,0
127,0.9932497227291446,0.880373706190616,0.028187,0.82801,0.82801,0.748333,0.17198999999999998,0.17198999999999998,0.0,0.0,0.0,0.0,0.0,0
128,0.9644254547589293,0.8857253363557333,0.079849,0.814037,0.814037,0.734897,0.185963,0.185963,0.0,0.0,0.0,0.0,0.0,0
129,1.012792878237746,1.011488645235988,0.02688,0.794841,0.794841,0.605961,0.20515899999999998,0.20515899999999998,0.0,0.0,0.0,0.0,0.0,0
130,1.1145078343211237,0.845588110117354,0.02431,0.767608,0.767608,0.785172,0.23239200000000004,0.23239200000000004,0.0,0.0,0.0,0.0,0.0,0
131,1.2049798167721397,1.1185212485383325,0.069122,0.77189,0.77189,0.6482,0.22811000000000003,0.22811000000000003,0.0,0.0,0.0,0.0,0.0,0
132,1.0517282768571992,1.0837356524650703,0.065308,0.60155,0.60155,0.711372,0.39844999999999997,0.39844999999999997,0.0,0.0,0.0,0.0,0.0,0
133,1.1364655881937222,1.1907682557674149,0.042676,0.748189,0.748189,0.899563,0.251811,0.251811,0.0,0.0,0.0,0.0,0.0,0
134,1.199018777061022,0.8509397402824713,0.053067,0.697238,0.697238,0.728445,0.302762,0.302762,0.0,0.0,0.0,0.0,0.0,0
135,1.0564065611874436,0.928538377676671,0.046632,0.742532,0.742532,0.785795,0.25746800000000003,0.25746800000000003,0.0,0.0,0.0,0.0,0.0,0
136,1.0534637694313223,0.7465829520626854,0.027476,0.718424,0.718424,0.888104,0.28157600000000005,0.28157600000000005,0.0,0.0,0.0,0.0,0.0,0
137,1.13012726748823,0.6850392051638374,0.064868,0.637606,0.637606,0.86295,0.362394,0.362394,0.0,0.0,0.0,0.0,0.0,0
138,1.0339960701215956,0.639550348760341,0.026433,0.883809,0.883809,0.873329,0.11619100000000004,0.11619100000000004,0.0,0.0,0.0,0.0,0.0,0
139,1.0757233480994204,1.1104938032906566,0.03104,0.775386,0.775386,0.886952,0.22461399999999998,0.22461399999999998,0.0,0.0,0.0,0.0,0.0,0
140,1.0219230783016102,0.928538377676671,0.077499,0.718258,0.718258,0.815827,0.28174200000000005,0.28174200000000005,0.0,0.0,0.0,0.0,0.0,0
141,1.112621429349251,1.0355709809790155,0.058748,0.895599,0.895599,0.723944,0.10440099999999997,0.10440099999999997,0.0,0.0,0.0,0.0,0.0,0
142,1.0084918749018763,1.0302193508138981,0.066763,0.77976,0.77976,0.666683,0.22024,0.22024,0.0,0.0,0.0,0.0,0.0,0
143,1.0539165066245717,0.9178351173464365,0.043797,0.874332,0.874332,0.880197,0.125668,0.125668,0.0,0.0,0.0,0.0,0.0,0
144,0.9095687981768703,0.8991044117685263,0.078344,0.844502,0.844502,0.653884,0.15549800000000003,0.15549800000000003,0.0,0.0,0.0,0.0,0.0,0
145,0.9648781919521787,0.845588110117354,0.078867,0.759311,0.759311,0.625115,0.24068900000000004,0.24068900000000004,0.0,0.0,0.0,0.0,0.0,0
146,0.8676906078012957,1.0623291318046015,0.046108,0.852294,0.852294,0.813274,0.147706,0.147706,0.0,0.0,0.0,0.0,0.0,0
147,1.0136228964253702,1.1292245088685668,0.044541,0.807744,0.807744,0.640807,0.19225599999999998,0.19225599999999998,0.0,0.0,0.0,0.0,0.0,0
148,0.9101724477678697,0.7920718084661819,0.062352,0.88583,0.88583,0.868858,0.11417,0.11417,0.0,0.0,0.0,0.0,0.0,0
149,1.1086222508088808,0.9472690832545813,0.026174,0.874341,0.874341,0.668879,0.12565899999999997,0.12565899999999997,0.0,0.0,0.0,0.0,0.0,0
150,0.8976467187546346,0.8241815894568851,0.032603,0.859126,0.859126,0.730739,0.14087400000000005,0.14087400000000005,0.0,0.0,0.0,0.0,0.0,0
151,1.229653993804235,0.8054508838789749,0.062796,0.811164,0.811164,0.646664,0.188836,0.188836,0.0,0.0,0.0,0.0,0.0,0
152,0.8963639633737612,0.9981095698231949,0.067184,0.843123,0.843123,0.896932,0.15687700000000004,0.15687700000000004,0.0,0.0,0.0,0.0,0.0,0
153,1.1634789073909397,0.9312141927592296,0.071183,0.609055,0.609055,0.715797,0.390945,0.390945,0.0,0.0,0.0,0.0,0.0,0
154,1.0605566521255636,0.7519345822278026,0.031933,0.766467,0.766467,0.78506,0.233533,0.233533,0.0,0.0,0.0,0.0,0.0,0
155,0.8781035632460332,0.9017802268510848,0.022251,0.605885,0.605885,0.602675,0.394115,0.394115,0.0,0.0,0.0,0.0,0.0,0
156,0.9569552910703133,1.1051421731255393,0.043297,0.675784,0.675784,0.681056,0.32421599999999995,0.32421599999999995,0.0,0.0,0.0,0.0,0.0,0
157,1.137446518779096,0.8964285966859676,0.064086,0.713188,0.713188,0.884542,0.28681199999999996,0.28681199999999996,0.0,0.0,0.0,0.0,0.0,0
158,1.0806280010262894,0.8643188156952644,0.049566,0.679268,0.679268,0.817519,0.320732,0.320732,0.0,0.0,0.0,0.0,0.0,0
159,1.2070171341417624,0.9686756039150501,0.057287,0.852,0.852,0.773678,0.14800000000000002,0.14800000000000002,0.0,0.0,0.0,0.0,0.0,0
160,0.9765739027777897,1.1426035842813598,0.023112,0.695301,0.695301,0.741412,0.30469900000000005,0.30469900000000005,0.0,0.0,0.0,0.0,0.0,0
161,1.1477840180249586,0.797423438631299,0.029793,0.740307,0.740307,0.831509,0.25969299999999995,0.25969299999999995,0.0,0.0,0.0,0.0,0.0,0
162,0.8896483616738943,0.8750220760254988,0.04432,0.813103,0.813103,0.663906,0.18689699999999998,0.18689699999999998,0.0,0.0,0.0,0.0,0.0,0
163,0.9352239057943394,1.0810598373825118,0.043904,0.685858,0.685858,0.86917,0.31414200000000003,0.31414200000000003,0.0,0.0,0.0,0.0,0.0,0
164,0.9143225387059896,1.3727236813814,0.06038,0.89765,0.89765,0.685347,0.10235000000000005,0.10235000000000005,0.0,0.0,0.0,0.0,0.0,0
165,1.1052267218595098,1.4690530243535103,0.078043,0.690321,0.690321,0.786523,0.30967900000000004,0.30967900000000004,0.0,0.0,0.0,0.0,0.0,0
166,0.9525033753366937,1.4315916131976896,0.052576,0.814523,0.814523,0.628987,0.185477,0.185477,0.0,0.0,0.0,0.0,0.0,0
167,1.182418413308542,1.305828304317435,0.075553,0.720753,0.720753,0.729893,0.279247,0.279247,0.0,0.0,0.0,0.0,0.0,0
168,1.0865890407374073,1.5011628053442134,0.022825,0.658003,0.658003,0.654274,0.341997,0.341997,0.0,0.0,0.0,0.0,0.0,0
169,1.1609888528280676,1.3780753115465174,0.075269,0.872663,0.872663,0.662109,0.12733700000000003,0.12733700000000003,0.0,0.0,0.0,0.0,0.0,0
170,1.110885936775128,1.402157647289545,0.024678,0.693969,0.693969,0.836479,0.30603100000000005,0.30603100000000005,0.0,0.0,0.0,0.0,0.0,0
171,0.9154543816891133,1.4529981338581586,0.021432,0.818713,0.818713,0.613182,0.18128699999999998,0.18128699999999998,0.0,0.0,0.0,0.0,0.0,0
172,1.1611397652258175,0.9927579396580777,0.052911,0.600398,0.600398,0.783165,0.399602,0.399602,0.0,0.0,0.0,0.0,0.0,0
173,1.2310122053839834,0.797423438631299,0.069732,0.862424,0.862424,0.650737,0.13757600000000003,0.13757600000000003,0.0,0.0,0.0,0.0,0.0,0
174,1.0044172401626312,1.0783840222999532,0.0706,0.69455,0.69455,0.618082,0.30545,0.30545,0.0,0.0,0.0,0.0,0.0,0
175,0.9620863125938072,0.9740272340801673,0.077895,0.76435,0.76435,0.638368,0.23565000000000003,0.23565000000000003,0.0,0.0,0.0,0.0,0.0,0
176,0.9745365854081671,0.8161541442092093,0.071481,0.754977,0.754977,0.709976,0.245023,0.245023,0.0,0.0,0.0,0.0,0.0,0
177,0.9091915171824958,0.7198248012370994,0.03942,0.851015,0.851015,0.875092,0.14898500000000003,0.14898500000000003,0.0,0.0,0.0,0.0,0.0,0
178,0.9033059336702529,0.9017802268510848,0.032313,0.614695,0.614695,0.681159,0.385305,0.385305,0.0,0.0,0.0,0.0,0.0,0
